Date;Open;High;Low;Close;Adj Close;Volume
28/02/2014;51.48;51.48;50.939999;51.099998;51.099998;7490
05/03/2014;50.66;50.66;50.66;50.66;50.66;840
06/03/2014;51;51.400002;51;51.259998;51.259998;1690
07/03/2014;51.34;51.34;50.650002;50.650002;50.650002;84520
10/03/2014;50.330002;50.330002;49.77;50;50;2610
11/03/2014;50.400002;50.75;50.099998;50.130001;50.130001;82330
12/03/2014;50.290001;50.419998;50.200001;50.419998;50.419998;5710
13/03/2014;50.080002;50.080002;49.52;49.77;49.77;3510
14/03/2014;49.560001;49.560001;49.200001;49.200001;49.200001;580
17/03/2014;49.509998;49.52;49.34;49.48;49.48;2630
18/03/2014;49.77;50.630001;49.77;50.459999;50.459999;111080
19/03/2014;50.98;52;50.889999;51.150002;51.150002;63370
20/03/2014;50.900002;51.400002;50.5;50.5;50.5;5410
21/03/2014;50.790001;51.990002;50.509998;51.5;51.5;6180
24/03/2014;51.669998;52.099998;51.669998;52.07;52.07;2440
25/03/2014;52.130001;52.490002;51.990002;52.279999;52.279999;1820
26/03/2014;52.290001;52.900002;52.290001;52.650002;52.650002;3770
27/03/2014;53.09;53.759998;53.07;53.75;53.75;3310
28/03/2014;53.93;54.099998;53.759998;53.759998;53.759998;2290
31/03/2014;54.34;54.369999;54.16;54.299999;54.299999;4290
01/04/2014;54.5;54.5;53.299999;54.23;54.23;4070
02/04/2014;54.799999;55.790001;54.799999;55.709999;55.709999;4710
03/04/2014;55.709999;56.099998;55.23;55.27;55.27;3430
04/04/2014;55.66;56.25;55.619999;55.619999;55.619999;2720
07/04/2014;55.5;56;55.459999;55.950001;55.950001;5340
08/04/2014;56.5;57.16;55;55;55;5670
09/04/2014;54.900002;55.25;54.009998;55.25;55.25;3580
10/04/2014;55;55.48;54.889999;54.889999;54.889999;1500
11/04/2014;54.709999;56.060001;54.709999;56.060001;56.060001;3550
14/04/2014;55.900002;56.099998;55.610001;55.740002;55.740002;4910
15/04/2014;55.75;55.75;54.279999;54.799999;54.799999;390
16/04/2014;55.25;55.669998;55.25;55.669998;55.669998;2380
17/04/2014;55.630001;56.490002;55.610001;56.490002;56.490002;4060
22/04/2014;56.490002;56.75;56.299999;56.57;56.57;2110
23/04/2014;56.34;56.5;56.09;56.09;56.09;6830
24/04/2014;56.27;56.27;55.84;56.119999;56.119999;3600
25/04/2014;55.939999;56.099998;55.919998;56.07;56.07;1520
28/04/2014;55.610001;56;55.610001;56;56;1480
29/04/2014;56.700001;57.09;56.619999;56.799999;56.799999;3500
30/04/2014;56;56;56;56;56;600
02/05/2014;56.43;57.349998;56.43;57.299999;57.299999;6460
05/05/2014;57;57.470001;57;57.470001;57.470001;5330
06/05/2014;57.34;57.709999;57.34;57.5;57.5;2930
07/05/2014;57;57.689999;57;57.689999;57.689999;1780
08/05/2014;57.52;58.290001;57.009998;58.290001;58.290001;6480
09/05/2014;56.950001;57.09;56.950001;57;57;950
12/05/2014;57.09;57.66;57.09;57.66;57.66;2320
13/05/2014;57.299999;57.619999;57.299999;57.619999;57.619999;900
14/05/2014;57.619999;57.77;57.459999;57.740002;57.740002;9580
15/05/2014;57.110001;57.119999;57.110001;57.119999;57.119999;900
16/05/2014;57.599998;57.599998;57.16;57.259998;57.259998;2920
19/05/2014;56.880001;56.93;56.709999;56.709999;56.709999;2690
20/05/2014;56.73;57.099998;56.73;57.060001;57.060001;1450
21/05/2014;56.25;56.25;56.110001;56.110001;56.110001;1130
22/05/2014;55.779999;56.040001;55.779999;56.040001;56.040001;1710
23/05/2014;56.02;56.02;55.580002;55.580002;55.580002;2420
26/05/2014;55.84;56.07;55.810001;56.07;56.07;1340
27/05/2014;55.900002;55.900002;55.279999;55.279999;55.279999;530
28/05/2014;55.009998;56.02;55.009998;56.02;56.02;3100
29/05/2014;56.099998;56.099998;55.389999;55.389999;55.389999;1920
30/05/2014;54.990002;54.990002;54.700001;54.700001;54.700001;1100
02/06/2014;55.110001;55.110001;55.110001;55.110001;55.110001;3000
03/06/2014;55.049999;55.360001;55.049999;55.360001;55.360001;1140
04/06/2014;55.360001;55.360001;55.139999;55.200001;55.200001;1160
05/06/2014;55.57;55.619999;55;55;55;1410
06/06/2014;56.200001;56.450001;56.200001;56.360001;56.360001;1420
09/06/2014;56.560001;57.57;56.560001;57.57;57.57;2430
10/06/2014;57.540001;57.849998;57.389999;57.689999;57.689999;4600
11/06/2014;58;58.5;57.990002;58.25;58.25;9140
13/06/2014;57.599998;58.049999;57.599998;57.759998;57.759998;3870
16/06/2014;56.009998;57.830002;56.009998;57.709999;57.709999;2570
17/06/2014;57.400002;57.400002;57.400002;57.400002;57.400002;300
18/06/2014;57.43;58;57.09;58;58;3490
20/06/2014;57.880001;57.880001;57.740002;57.759998;57.759998;510
23/06/2014;56.799999;57.360001;56.799999;57.360001;57.360001;2080
24/06/2014;57.27;57.880001;57.27;57.459999;57.459999;2220
25/06/2014;57.639999;57.639999;56.700001;56.720001;56.720001;1640
26/06/2014;56;56.849998;56;56.82;56.82;920
27/06/2014;56.419998;56.419998;56.419998;56.419998;56.419998;1140
30/06/2014;56.189999;56.259998;55.98;56.259998;56.259998;910
01/07/2014;56.299999;56.299999;56.139999;56.240002;56.240002;980
02/07/2014;56.25;56.25;55.790001;55.799999;55.799999;1980
03/07/2014;56.32;56.799999;56.07;56.080002;56.080002;6310
04/07/2014;56.740002;56.900002;56.740002;56.900002;56.900002;330
07/07/2014;56.810001;56.849998;56.810001;56.849998;56.849998;670
08/07/2014;56.700001;56.700001;56.700001;56.700001;56.700001;0
10/07/2014;56.849998;57.5;56.849998;57.43;57.43;7210
11/07/2014;57.41;57.799999;57.41;57.799999;57.799999;1130
14/07/2014;57.93;58.599998;57.93;58.599998;58.599998;8840
15/07/2014;58.799999;58.900002;58.790001;58.790001;58.790001;660
16/07/2014;58.799999;59;58.34;58.34;58.34;2690
17/07/2014;58.200001;58.5;58.200001;58.299999;58.299999;1730
18/07/2014;58.900002;60.200001;58.900002;59.75;59.75;7680
21/07/2014;59.689999;60.439999;58.610001;60.439999;60.439999;4160
22/07/2014;60.41;60.700001;60.110001;60.700001;60.700001;5080
23/07/2014;60.200001;60.259998;59.98;60.259998;60.259998;1600
24/07/2014;60.360001;60.860001;60.25;60.860001;60.860001;3470
25/07/2014;60.549999;60.549999;60.43;60.43;60.43;850
28/07/2014;60.450001;60.759998;60.450001;60.529999;60.529999;1650
29/07/2014;60.240002;60.5;60;60;60;880
30/07/2014;60.139999;60.290001;59.68;59.830002;59.830002;2020
31/07/2014;58.75;58.75;58.48;58.740002;58.740002;21510
01/08/2014;58.709999;58.740002;58.52;58.73;58.73;1310
04/08/2014;58.580002;59.290001;58.580002;59.290001;59.290001;1080
05/08/2014;59.580002;59.580002;59;59;59;4210
06/08/2014;58.400002;59.110001;58.400002;59.049999;59.049999;930
07/08/2014;59.290001;59.349998;59.200001;59.200001;59.200001;4100
08/08/2014;58.380001;58.380001;58.25;58.349998;58.349998;500
11/08/2014;58.25;59.419998;58.25;59.419998;59.419998;3060
12/08/2014;59;59.52;58.349998;58.349998;58.349998;6810
13/08/2014;59.439999;59.439999;59.23;59.23;59.23;1250
14/08/2014;59.16;59.16;59.16;59.16;59.16;640
15/08/2014;59.599998;60;59.599998;60;60;3900
18/08/2014;60.290001;60.700001;60.259998;60.700001;60.700001;3360
19/08/2014;60.610001;61.490002;60.59;61.490002;61.490002;9550
20/08/2014;61.599998;61.75;61.450001;61.700001;61.700001;1980
21/08/2014;62;62.09;61.77;62.060001;62.060001;3400
22/08/2014;61.619999;61.639999;61.459999;61.639999;61.639999;1510
25/08/2014;62;62.849998;61.939999;62.849998;62.849998;18100
26/08/2014;63;63.119999;62.630001;63.049999;63.049999;2640
27/08/2014;63.549999;64.099998;63.509998;64;64;2920
28/08/2014;63.27;63.490002;63.27;63.490002;63.490002;1000
29/08/2014;63.470001;64.519997;63.470001;64.519997;64.519997;4160
01/09/2014;64.949997;65.110001;64.480003;64.480003;64.480003;2520
02/09/2014;64.019997;65;64.019997;65;65;2100
03/09/2014;65;65.019997;64.400002;64.620003;64.620003;540
04/09/2014;64.839996;64.839996;64.239998;64.239998;64.239998;720
05/09/2014;64.209999;64.209999;64.029999;64.160004;64.160004;2010
08/09/2014;64;64.699997;63.900002;64.400002;64.400002;660
09/09/2014;62.720001;62.720001;62.450001;62.450001;62.450001;1650
10/09/2014;62.060001;62.060001;61.619999;61.75;61.75;1300
11/09/2014;62.23;62.43;62.130001;62.27;62.27;8380
12/09/2014;60.669998;60.900002;60.669998;60.900002;60.900002;500
15/09/2014;60.990002;61.799999;60.990002;61.799999;61.799999;1700
16/09/2014;62;64;62;63.59;63.59;2200
17/09/2014;63.48;63.48;63.389999;63.389999;63.389999;1510
18/09/2014;62.394291;62.394291;62.394291;62.394291;62.394291;0
19/09/2014;62.029999;62.029999;61.400002;61.619999;61.619999;1570
22/09/2014;60.540001;60.540001;60.540001;60.540001;60.540001;130
23/09/2014;60.959999;60.959999;60.439999;60.439999;60.439999;700
24/09/2014;60.960972;60.960972;60.960972;60.960972;60.960972;0
25/09/2014;60.5;60.5;59.700001;59.849998;59.849998;48460
26/09/2014;60.720001;61.419998;60.720001;61.34;61.34;30100
29/09/2014;59.017941;59.017941;59.017941;59.017941;59.017941;0
30/09/2014;58;58.34;57.009998;58.32;58.32;1870
01/10/2014;57.43;57.599998;57.099998;57.099998;57.099998;1620
02/10/2014;57.400002;57.599998;57.07;57.599998;57.599998;630
03/10/2014;58.16;58.259998;58.16;58.259998;58.259998;860
06/10/2014;62.470001;62.470001;61.389999;61.43;61.43;850
07/10/2014;61.450001;61.450001;61.369999;61.369999;61.369999;300
08/10/2014;61.849998;61.849998;60.48;60.549999;60.549999;1080
09/10/2014;59.009998;61.639999;59.009998;61.599998;61.599998;14630
10/10/2014;59.939999;59.939999;59.939999;59.939999;59.939999;2000
13/10/2014;62.25;62.25;62.25;62.25;62.25;20
14/10/2014;61.189999;62;61.189999;62;62;200
15/10/2014;60.272839;60.272839;60.272839;60.272839;60.272839;0
16/10/2014;58.900002;58.900002;58.900002;58.900002;58.900002;16000
17/10/2014;60.209999;60.209999;60.209999;60.209999;60.209999;30
20/10/2014;59.400002;59.400002;59.400002;59.400002;59.400002;700
21/10/2014;56.84;56.84;56.84;56.84;56.84;1160
22/10/2014;57.169998;57.169998;57.169998;57.169998;57.169998;530
23/10/2014;55.52;55.599998;55.52;55.599998;55.599998;160
24/10/2014;57;57.48;54;54;54;1820
27/10/2014;55.290001;55.290001;55.290001;55.290001;55.290001;4000
28/10/2014;56.959999;57.200001;56.959999;57.200001;57.200001;410
29/10/2014;56.900002;56.900002;56.900002;56.900002;56.900002;500
30/10/2014;57.18;58.07;57.18;58.07;58.07;1240
31/10/2014;58.34;58.34;58.34;58.34;58.34;110
03/11/2014;58.970001;58.970001;58.82;58.82;58.82;1450
04/11/2014;60;60.009998;59.599998;60.009998;60.009998;810
05/11/2014;59.849998;59.869999;59.849998;59.869999;59.869999;5500
06/11/2014;58.43;58.68;58.43;58.650002;58.650002;920
07/11/2014;59.180771;59.180771;59.180771;59.180771;59.180771;0
10/11/2014;58.939999;58.939999;58.869999;58.869999;58.869999;400
11/11/2014;58.549999;58.549999;58.25;58.25;58.25;80
12/11/2014;59.200001;59.25;59.200001;59.25;59.25;580
13/11/2014;59.25;59.400002;59.07;59.07;59.07;560
14/11/2014;57.290001;57.290001;57;57;57;1510
17/11/2014;57.830002;57.830002;56.599998;56.599998;56.599998;350
18/11/2014;58.720001;58.720001;58.720001;58.720001;58.720001;2700
19/11/2014;60.02;60.419998;59.580002;60.419998;60.419998;4370
21/11/2014;61.75;63;61.549999;63;63;9130
24/11/2014;63.349998;63.349998;61.41;62.68;62.68;5220
25/11/2014;62.825241;62.825241;62.825241;62.825241;62.825241;0
26/11/2014;63.080002;63.16;62.68;62.720001;62.720001;1060
27/11/2014;62.970001;62.970001;62.189999;62.189999;62.189999;2020
28/11/2014;62.700001;62.799999;62.400002;62.439999;62.439999;270
01/12/2014;59.521358;59.521358;59.521358;59.521358;59.521358;0
02/12/2014;58.684872;58.684872;58.684872;58.684872;58.684872;0
03/12/2014;59.31456;59.31456;59.31456;59.31456;59.31456;0
04/12/2014;58.46946;58.46946;58.46946;58.46946;58.46946;0
05/12/2014;59.125389;59.125389;59.125389;59.125389;59.125389;0
08/12/2014;57.31638;57.31638;57.31638;57.31638;57.31638;0
09/12/2014;57.316109;57.316109;57.316109;57.316109;57.316109;0
10/12/2014;56.81271;56.81271;56.81271;56.81271;56.81271;0
11/12/2014;57.275429;57.275429;57.275429;57.275429;57.275429;0
12/12/2014;55.141159;55.141159;55.141159;55.141159;55.141159;0
15/12/2014;54.315418;54.315418;54.315418;54.315418;54.315418;0
16/12/2014;53.889999;53.889999;53.889999;53.889999;53.889999;510
17/12/2014;53.889999;53.889999;53.889999;53.889999;53.889999;0
18/12/2014;53.889999;53.889999;53.889999;53.889999;53.889999;0
19/12/2014;53.889999;53.889999;53.889999;53.889999;53.889999;0
22/12/2014;53.889999;53.889999;53.889999;53.889999;53.889999;0
23/12/2014;53.889999;53.889999;53.889999;53.889999;53.889999;0
26/12/2014;53.889999;53.889999;53.889999;53.889999;53.889999;0
29/12/2014;53.889999;53.889999;53.889999;53.889999;53.889999;0
30/12/2014;53.889999;53.889999;53.889999;53.889999;53.889999;0
02/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
05/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
06/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
07/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
08/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
09/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
12/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
13/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
14/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
15/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
16/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
19/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
20/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
21/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
22/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
23/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
26/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
27/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
28/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
29/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
30/01/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
02/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
03/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
04/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
05/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
06/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
09/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
10/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
11/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
12/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
13/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
18/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
19/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
20/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
23/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
24/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
25/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
26/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
27/02/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
02/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
03/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
04/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
05/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
06/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
09/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
10/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
11/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
12/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
13/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
16/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
17/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
18/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
19/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
20/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
23/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
24/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
25/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
26/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
27/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
30/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
31/03/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
01/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
02/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
06/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
07/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
08/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
09/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
10/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
13/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
14/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
15/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
16/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
17/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
20/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
22/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
23/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
24/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
27/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
28/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
29/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
30/04/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
04/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
05/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
06/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
07/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
08/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
11/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
12/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
13/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
14/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
15/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
18/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
19/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
20/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
21/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
22/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
25/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
26/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
27/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
28/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
29/05/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
01/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
02/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
03/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
05/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
08/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
09/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
10/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
11/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
12/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
15/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
16/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
17/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
18/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
19/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
22/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
23/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
24/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
25/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
26/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
29/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
30/06/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
01/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
02/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
03/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
06/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
07/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
08/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
10/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
13/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
14/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
15/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
16/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
17/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
20/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
21/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
22/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
23/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
24/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
27/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
28/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
29/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
30/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
31/07/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
03/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
04/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
05/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
06/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
07/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
10/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
11/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
12/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
13/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
14/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
17/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
18/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
19/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
20/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
21/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
24/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
25/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
26/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
27/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
28/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
31/08/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
01/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
02/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
03/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
04/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
08/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
09/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
10/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
11/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
14/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
15/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
16/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
17/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
18/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
21/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
22/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
23/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
24/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
25/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
28/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
29/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
30/09/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
01/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
02/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
05/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
06/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
07/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
08/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
09/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
13/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
14/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
15/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
16/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
19/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
20/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
21/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
22/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
23/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
26/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
27/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
28/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
29/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
30/10/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
03/11/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
04/11/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
05/11/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
06/11/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
09/11/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
10/11/2015;53.889999;53.889999;53.889999;53.889999;53.889999;0
