Date,Open,High,Low,Close,Volume
11/10/2012 16:56:00,"57,63","58,6","57,63","58,25",1247740
15/10/2012 16:56:00,"58,25","58,74","57,74","58,56",1896150
16/10/2012 16:56:00,"58,78","59,9","58,37","58,66",2333280
17/10/2012 16:56:00,"58,8","59,4","58,7","59,4",1098630
18/10/2012 16:56:00,"58,81","58,86","58,3","58,74",1754360
19/10/2012 16:56:00,"58,71","58,82","57,73","57,8",2033450
22/10/2012 16:56:00,"57,81","58,19","57,55","57,75",1888210
23/10/2012 16:56:00,"57,2","57,32","56,4","56,5",3158430
24/10/2012 16:56:00,"56,78","57,5","56,14","56,14",1685620
25/10/2012 16:56:00,"56,9","57,28","56,57","56,71",2058680
26/10/2012 16:56:00,57,57,56,"56,29",867010
29/10/2012 16:56:00,"55,83","56,14","55,5","56,14",827340
30/10/2012 16:56:00,"56,3","56,71","56,16","56,63",1079940
31/10/2012 16:56:00,"56,76","56,87","55,85","56,04",1674030
01/11/2012 16:56:00,"56,49","57,43","55,96","57,43",1061370
05/11/2012 16:56:00,57,"57,23","56,48","57,1",1485260
06/11/2012 16:56:00,"57,38","58,46","57,09","58,29",1548010
07/11/2012 16:56:00,"58,33","58,33","57,21","57,36",1274190
08/11/2012 16:56:00,"57,6","57,96","56,34","56,43",1371450
09/11/2012 16:56:00,"56,36","57,07","55,83","56,32",2258790
12/11/2012 16:56:00,"56,32","56,61","55,97","56,01",888920
13/11/2012 16:56:00,"55,95","56,43","55,54","56,43",1863660
14/11/2012 16:56:00,"56,7","56,7","54,98","55,02",2191980
16/11/2012 16:56:00,"54,9","55,18","54,08","54,13",1632670
19/11/2012 16:56:00,"54,85","55,65","54,7","55,26",1457190
21/11/2012 16:56:00,"55,55","55,71","54,88","55,12",1655560
22/11/2012 16:56:00,"55,4","55,6","55,2","55,31",1011790
23/11/2012 16:56:00,"55,33","56,49","55,24","56,49",1491020
26/11/2012 16:56:00,"56,49","56,49","55,4","55,65",1237580
27/11/2012 16:56:00,"55,71","56,37","55,1","55,1",1294170
28/11/2012 16:56:00,55,"55,58","54,63","55,5",1744610
29/11/2012 16:56:00,"56,14","56,75","55,6","56,4",1827960
30/11/2012 16:56:00,"56,69",57,"55,61","56,5",2395630
03/12/2012 16:56:00,"56,89","57,34","56,39","57,11",1769310
04/12/2012 16:56:00,"57,13","57,42","56,45","56,45",1637740
05/12/2012 16:56:00,"56,91","57,03","56,13","56,6",1462550
06/12/2012 16:56:00,"56,68","56,77","56,03","56,77",1693070
07/12/2012 16:56:00,"56,31","57,53","56,31","57,36",1995400
10/12/2012 16:56:00,"57,21","58,02","57,04","57,98",1460450
11/12/2012 16:56:00,"58,11","58,62","57,81","58,29",1440650
12/12/2012 16:56:00,"58,61","58,75","58,13","58,3",1885460
13/12/2012 16:56:00,"58,11","58,8","57,95","58,1",2406090
14/12/2012 16:56:00,"58,48","58,72","58,07","58,45",3628720
17/12/2012 16:56:00,"58,38","58,78","58,15","58,44",2373570
18/12/2012 16:56:00,"58,7","59,39","58,55","59,3",1692050
19/12/2012 16:56:00,"59,47","59,95","59,16","59,67",2435800
20/12/2012 16:56:00,"59,85","60,17","59,47","60,17",3079670
21/12/2012 16:56:00,"59,43","59,8","59,09","59,72",1977150
26/12/2012 16:56:00,"59,7","60,2","59,7","59,71",1103960
27/12/2012 16:56:00,"59,84","60,3","59,13","59,55",978120
28/12/2012 16:56:00,"59,59","59,94","59,29","59,69",2095150
02/01/2013 16:56:00,"60,81","61,68","60,81","61,27",3128520
03/01/2013 16:56:00,"61,26","62,21","61,13","61,92",1461210
04/01/2013 16:56:00,"61,89","62,01","61,16","61,32",1216790
07/01/2013 16:56:00,"61,41","61,47","60,44","60,75",1095410
08/01/2013 16:56:00,"60,75","61,01","59,87","59,91",1532920
09/01/2013 16:56:00,"60,17","60,63","59,92","60,25",1348440
10/01/2013 16:56:00,"60,7","60,76","59,97","60,49",1529030
11/01/2013 16:56:00,"60,5","60,5","59,98","60,3",1230730
14/01/2013 16:56:00,"60,57","61,04","60,48","60,75",716370
15/01/2013 16:56:00,"60,57","61,04","60,44","60,52",623410
16/01/2013 16:56:00,"60,5","60,54","60,02","60,54",1134100
17/01/2013 16:56:00,"60,53","61,14","60,4","61,01",1460980
18/01/2013 16:56:00,"61,27","61,27","60,61","60,79",853790
21/01/2013 16:56:00,"60,79","60,88","60,61","60,75",1654860
22/01/2013 16:56:00,"60,7","60,8","60,33","60,75",1654860
23/01/2013 16:56:00,"60,55","60,82","60,37","60,81",832540
24/01/2013 16:56:00,"60,79","61,11","59,64","59,91",1390260
28/01/2013 16:56:00,"60,02","60,09","58,73","58,89",1655350
29/01/2013 16:56:00,"58,89","59,33","58,63","59,33",1103980
30/01/2013 16:56:00,"59,3","59,3","58,08","58,08",1399850
31/01/2013 16:56:00,"58,25","58,69","57,98","58,69",1857920
01/02/2013 16:56:00,"58,69","59,36","58,59","59,06",1238760
04/02/2013 16:56:00,"59,01","59,01","58,11","58,4",1220090
05/02/2013 16:56:00,"58,5","58,87",58,"58,16",2540840
06/02/2013 16:56:00,"58,25","58,48","57,43","57,79",934010
07/02/2013 16:56:00,"57,77","58,26",57,"57,19",2015250
08/02/2013 16:56:00,"57,21","57,52","56,86","57,21",1454030
13/02/2013 16:56:00,"57,33","57,6","57,1","57,27",1166070
14/02/2013 16:56:00,"57,15","57,15","56,59","56,98",993610
15/02/2013 16:56:00,"56,67","57,23","56,66","56,7",2219960
18/02/2013 16:56:00,"56,7","56,7","56,26","56,45",1294060
19/02/2013 16:56:00,"56,74","56,9","56,07","56,1",880700
20/02/2013 16:56:00,"56,11","56,41","54,82","54,82",1694330
21/02/2013 16:56:00,"54,79","55,05","54,32","54,83",1863700
22/02/2013 16:56:00,"55,4","55,59","54,97","55,43",2571900
25/02/2013 16:56:00,"55,67",56,"55,26","55,29",1739870
26/02/2013 16:56:00,"55,02","55,85","54,83","55,82",3067530
27/02/2013 16:56:00,"55,74","56,27","55,51","56,13",1442730
28/02/2013 16:56:00,56,"56,71","55,73","56,14",1480320
01/03/2013 16:56:00,"55,63","55,92","55,31","55,78",1256810
04/03/2013 16:56:00,"55,39","55,46","54,91","55,3",1460050
05/03/2013 16:56:00,"55,53","56,06","54,85","54,9",1745620
06/03/2013 16:56:00,"55,71","56,94","55,22","56,65",2042220
07/03/2013 16:56:00,"57,35","58,25","57,35","57,58",2845540
08/03/2013 16:56:00,"57,41","57,82","56,88","57,15",1818800
11/03/2013 16:56:00,"56,99","57,53","56,55","57,53",1116440
12/03/2013 16:56:00,"57,23","57,54","56,93","57,02",1597510
13/03/2013 16:56:00,57,"57,18","56,11","56,14",1511490
14/03/2013 16:56:00,"56,62","56,65","55,51","56,05",1925620
15/03/2013 16:56:00,"56,3","56,34","55,58","55,63",2437220
18/03/2013 16:56:00,"55,21","55,99","54,97","55,76",1511270
19/03/2013 16:56:00,"55,21","55,99","54,95","55,15",3494890
20/03/2013 16:56:00,"55,33","55,33","54,66","54,86",1840840
21/03/2013 16:56:00,"54,8","54,87","54,25","54,46",899870
22/03/2013 16:56:00,"54,98","54,98","54,01","54,26",985710
25/03/2013 16:56:00,"54,3","54,43","53,6","53,77",1685090
26/03/2013 16:56:00,"53,77","54,65","53,77","54,57",1563930
27/03/2013 16:56:00,"54,14","55,09","54,05","54,92",743830
28/03/2013 16:56:00,"54,9","55,28","54,72","55,1",940930
01/04/2013 16:56:00,"54,9","55,21","54,79","54,8",777960
02/04/2013 16:56:00,"54,9","55,21","53,73","53,75",1048700
03/04/2013 16:56:00,"53,8","54,45","53,65","54,45",1224860
04/04/2013 16:56:00,"54,46","54,46","53,33","53,5",2743590
05/04/2013 16:56:00,"53,01","54,14","52,79","54,08",2642280
08/04/2013 16:56:00,"53,99","54,11","53,29","53,95",1820510
09/04/2013 16:56:00,"54,76","55,21","54,26","54,73",2002570
10/04/2013 16:56:00,"55,05","55,89","54,96","55,01",1453190
11/04/2013 16:56:00,"55,35","55,35","54,02","54,15",911500
12/04/2013 16:56:00,"54,02","54,41","53,37","53,73",3114180
15/04/2013 16:56:00,"53,1","53,14","51,95","51,95",2159140
16/04/2013 16:56:00,"52,49",53,"52,09","52,87",1555670
17/04/2013 16:56:00,"52,44","52,44","51,49","51,82",3846680
18/04/2013 16:56:00,"52,2","52,4","51,35","52,04",1813340
19/04/2013 16:56:00,"52,6","52,94","52,2","52,73",1235090
22/04/2013 16:56:00,"52,72","53,2","52,32","53,16",1318110
23/04/2013 16:56:00,"52,35","54,14","52,35","53,69",3514470
24/04/2013 16:56:00,"53,4","54,42","53,4","53,77",1540110
25/04/2013 16:56:00,54,"54,48","53,66","53,85",1187170
26/04/2013 16:56:00,"53,66","53,93","53,06","53,1",1203450
29/04/2013 16:56:00,"53,43","54,27","53,28","53,75",1319800
30/04/2013 16:56:00,"53,79","54,78","53,46","54,45",1451150
02/05/2013 16:56:00,"54,2","54,65","53,83","54,05",2643980
03/05/2013 16:56:00,"54,13","55,15","54,13","54,15",2273050
06/05/2013 16:56:00,"54,38","54,8","53,33","54,27",2606480
07/05/2013 16:56:00,"54,3","55,33","54,05","55,19",1049500
08/05/2013 16:56:00,"55,21","55,65","54,61","54,7",2150160
09/05/2013 16:56:00,55,"55,01","53,74","54,25",2452350
10/05/2013 16:56:00,"54,11","54,12","53,67","53,91",937010
13/05/2013 16:56:00,"53,63","53,76","53,28","53,3",980910
14/05/2013 16:56:00,"53,35","53,94","53,25","53,51",1606080
15/05/2013 16:56:00,"53,54","54,1","53,33","53,75",2063930
16/05/2013 16:56:00,"54,2","54,47","53,5","53,67",1380330
17/05/2013 16:56:00,"54,13","54,4","53,68","54,04",1208040
20/05/2013 16:56:00,"54,13","54,6","53,54","54,57",1021950
21/05/2013 16:56:00,"54,6","55,12","54,26","55,07",1317690
22/05/2013 16:56:00,"55,07","55,94","54,9","55,36",868530
23/05/2013 16:56:00,"54,5","55,31","54,31","55,21",1843440
24/05/2013 16:56:00,"55,39","55,39","54,8","55,34",1205530
27/05/2013 16:56:00,"55,48","55,48","55,2","55,35",493310
28/05/2013 16:56:00,"55,71","55,87","54,8","54,8",1151160
29/05/2013 16:56:00,"54,27","54,63","53,47","53,47",1145330
31/05/2013 16:56:00,"53,47","53,61","51,87","52,45",2737730
03/06/2013 16:56:00,"52,52","52,98","52,07","52,75",2180930
04/06/2013 16:56:00,"52,95","53,16","52,42","52,86",807990
05/06/2013 16:56:00,"52,53","53,16","51,72","51,74",2681990
06/06/2013 16:56:00,"52,52","52,52","51,22","51,84",1827100
07/06/2013 16:56:00,"51,31","51,8","50,4","50,56",2391950
10/06/2013 16:56:00,"50,4","50,8","50,16","50,19",1627450
11/06/2013 16:56:00,"49,4","49,6","48,7","48,7",2505680
12/06/2013 16:56:00,"49,21","49,29","47,73","48,23",3321620
13/06/2013 16:56:00,"48,11","49,43","48,04","49,41",3097210
14/06/2013 16:56:00,"49,41","49,64","48,36","48,36",2303410
17/06/2013 16:56:00,"48,89","49,07","48,05","48,15",2089070
18/06/2013 16:56:00,"47,8","48,57","47,44","48,35",1752090
19/06/2013 16:56:00,"48,5","48,7","46,9","46,99",4486340
20/06/2013 16:56:00,46,"47,33","45,04","47,33",7461760
21/06/2013 16:56:00,"47,1","47,1","45,99","46,19",3942520
24/06/2013 16:56:00,"45,65","45,78","44,53","45,12",5520340
25/06/2013 16:56:00,"45,62","46,2","45,29",46,3139550
26/06/2013 16:56:00,"46,31","46,81","46,04","46,19",1566570
27/06/2013 16:56:00,"46,39","47,14","46,39","46,74",2216710
28/06/2013 16:56:00,"46,49","46,69","46,11","46,5",3109320
01/07/2013 16:56:00,"46,49","46,69","45,8","46,39",1334030
02/07/2013 16:56:00,"45,8","46,03","43,9","44,2",1930560
03/07/2013 16:56:00,44,"44,95","43,65","43,97",2145140
04/07/2013 16:56:00,"44,68","45,2","44,63","44,96",2091280
05/07/2013 16:56:00,"44,59","45,46","43,23","44,39",3406720
08/07/2013 16:56:00,"44,35","44,89","43,99","44,18",2271520
10/07/2013 16:56:00,"44,21","45,11","44,21","44,52",1330060
11/07/2013 16:56:00,"45,46","45,87","45,04","45,78",2303470
12/07/2013 16:56:00,"45,5","45,67","44,7","44,7",2223180
15/07/2013 16:56:00,"45,1","46,02","44,9","45,81",2399710
16/07/2013 16:56:00,"46,17","46,59","45,53","46,12",2930680
17/07/2013 16:56:00,"46,49","46,85","45,66","46,57",1670200
18/07/2013 16:56:00,"46,19","47,2","46,16","46,65",2186660
19/07/2013 16:56:00,"46,49","46,65",46,"46,54",976110
22/07/2013 16:56:00,"46,5","47,96","46,5","47,73",1274410
23/07/2013 16:56:00,"48,48","48,48","47,79","47,83",2278620
24/07/2013 16:56:00,"47,6","47,91","47,1","47,46",2376340
25/07/2013 16:56:00,"47,18","48,22",47,"48,14",2930650
26/07/2013 16:56:00,"47,98","48,49","47,68","48,49",1830640
29/07/2013 16:56:00,"48,34","48,47","48,05","48,26",1294500
30/07/2013 16:56:00,"48,34","48,69","47,58","47,58",1651850
31/07/2013 16:56:00,"47,36","47,9","47,17","47,32",2504460
01/08/2013 16:56:00,"47,91","48,29","47,66","48,23",2669250
02/08/2013 16:56:00,"48,01","48,59","47,47","47,47",1678020
05/08/2013 16:56:00,"47,49","47,8","47,35","47,55",960590
06/08/2013 16:56:00,"47,16","47,65","46,37","46,42",2684800
07/08/2013 16:56:00,"46,25","46,81","46,23","46,58",2301730
08/08/2013 16:56:00,"46,99","48,38","46,68","48,1",2961830
09/08/2013 16:56:00,"48,36","49,08","47,97","48,93",1636080
12/08/2013 16:56:00,"49,48","50,43","49,2","49,41",2019470
13/08/2013 16:56:00,"49,76","49,8","49,06","49,65",2437690
14/08/2013 16:56:00,"49,55","50,28","49,17","49,7",5115360
15/08/2013 16:56:00,"48,99","50,45","48,7","49,96",4139110
16/08/2013 16:56:00,50,"50,75","49,82","50,57",3041710
19/08/2013 16:56:00,"50,13","51,13","50,08","50,7",1257110
20/08/2013 16:56:00,"50,25","50,57","49,6","49,63",732850
21/08/2013 16:56:00,"49,54","50,2","49,1","49,46",1971120
22/08/2013 16:56:00,"50,08","50,51","49,86","50,42",1582510
23/08/2013 16:56:00,"50,06","51,24","50,06","51,15",855830
26/08/2013 16:56:00,"50,81","51,49","50,53","50,57",780830
27/08/2013 16:56:00,"49,84","50,16","49,16","49,23",2815450
28/08/2013 16:56:00,"49,23","49,74","48,66","49,19",4336810
29/08/2013 16:56:00,"49,31","49,61","48,83","49,06",3022380
30/08/2013 16:56:00,"49,31","49,67","48,62","49,5",4130820
02/09/2013 16:56:00,"50,82","51,2","50,01","50,46",1768660
03/09/2013 16:56:00,"50,4","50,86","50,27","50,47",2152960
04/09/2013 16:56:00,"50,47","50,67","49,92","50,51",1512610
05/09/2013 16:56:00,"50,42","51,12","50,1","51,1",3291440
06/09/2013 16:56:00,"51,52","52,88","51,52","52,88",3303460
09/09/2013 16:56:00,"52,45","53,38","51,95","53,01",1154700
10/09/2013 16:56:00,"53,17","53,48","52,51","52,85",1499320
11/09/2013 16:56:00,"52,98","53,45","52,1","52,39",1506090
12/09/2013 16:56:00,"52,51","52,95","51,72","52,19",1113860
13/09/2013 16:56:00,"52,79","52,83","51,76","52,83",1595230
16/09/2013 16:56:00,"53,23","53,24","52,25","52,48",1410990
17/09/2013 16:56:00,"52,45","53,24","52,34","53,24",1271060
18/09/2013 16:56:00,53,"54,66","52,83","54,66",2161960
19/09/2013 16:56:00,"54,63","54,74","53,82","53,85",1620610
20/09/2013 16:56:00,"53,9","53,94","52,78",53,1826600
23/09/2013 16:56:00,"53,9","53,94","52,75","53,41",582130
24/09/2013 16:56:00,"53,9","53,94","52,75","53,35",760300
25/09/2013 16:56:00,"53,5","53,5","52,65","53,03",940840
26/09/2013 16:56:00,"52,85","53,04","52,23","52,77",1599490
27/09/2013 16:56:00,"52,26","52,85","52,26","52,52",1070580
30/09/2013 16:56:00,"52,26","52,85","51,16","51,29",884360
01/10/2013 16:56:00,"51,33","51,96","50,98","51,96",974990
02/10/2013 16:56:00,"51,95","52,17","51,57","51,91",603250
03/10/2013 16:56:00,"52,01","52,15","51,1","51,31",1321290
04/10/2013 16:56:00,"51,49","51,8","50,89","51,7",927970
07/10/2013 16:56:00,"50,96","51,63","50,96","51,1",718330
08/10/2013 16:56:00,"51,3","51,34","50,78","51,17",928960
09/10/2013 16:56:00,"51,4","51,61","50,75","51,49",1677640
10/10/2013 16:56:00,"51,97","51,98","51,41","51,9",961970
11/10/2013 16:56:00,"52,05","52,1","51,51","52,04",1065740
14/10/2013 16:56:00,"51,89","53,19","51,65","53,19",1850500
15/10/2013 16:56:00,"52,92","53,82","52,91","53,75",1705150
16/10/2013 16:56:00,"53,9","55,37","53,75","54,5",4427600
17/10/2013 16:56:00,"54,5","54,72","53,9","54,19",1229920
18/10/2013 16:56:00,"54,49","54,68","53,79","53,99",811560
21/10/2013 16:56:00,"54,01","54,81","53,9","54,81",867170
22/10/2013 16:56:00,"54,57","55,5","54,53","55,25",1085550
23/10/2013 16:56:00,"54,9","55,02","54,15","54,15",1149960
24/10/2013 16:56:00,"54,53","54,6","53,13","53,57",1906240
25/10/2013 16:56:00,"53,15","53,57","52,85","52,85",1876680
28/10/2013 16:56:00,"54,5","54,51","52,8",54,1006850
29/10/2013 16:56:00,"53,6","53,73","52,96","53,05",1703620
30/10/2013 16:56:00,"53,47","53,47","52,6","52,94",909000
31/10/2013 16:56:00,"52,74","53,29","52,25","52,7",1416950
01/11/2013 16:56:00,"53,2","53,23","52,47","52,79",2745370
04/11/2013 16:56:00,"52,9","53,32","52,79","53,21",1156790
05/11/2013 16:56:00,"53,28","53,29","52,6","52,62",1027890
06/11/2013 16:56:00,"52,65","52,7","51,89","52,13",1876030
07/11/2013 16:56:00,"52,04","52,71","51,35","51,55",2379240
08/11/2013 16:56:00,"51,35","51,69","50,59",51,2667930
11/11/2013 16:56:00,51,"51,48","50,95","51,37",766240
12/11/2013 16:56:00,"51,37","51,6","50,51","50,54",915210
13/11/2013 16:56:00,"50,48","51,13","50,13","51,09",872730
14/11/2013 16:56:00,"51,17","52,36","51,17","52,25",869130
18/11/2013 16:56:00,"52,54","53,1","52,54","53,06",581290
19/11/2013 16:56:00,"52,69","52,82","51,62","51,73",896420
21/11/2013 16:56:00,"51,16","51,65","50,92","51,43",583420
22/11/2013 16:56:00,"51,19","52,2","50,9","51,67",580380
25/11/2013 16:56:00,"51,9","51,9","50,97","51,09",2389130
26/11/2013 16:56:00,"50,9","51,27","50,07","50,07",1979610
27/11/2013 16:56:00,"50,63","50,92","50,35","50,55",1127460
28/11/2013 16:56:00,"51,19","51,24","50,47","50,8",1253480
29/11/2013 16:56:00,"50,99","51,28","50,76","51,28",1194730
02/12/2013 16:56:00,"50,3","50,83","50,04","50,04",1140150
03/12/2013 16:56:00,"49,79","50,08","49,06","49,23",1043660
04/12/2013 16:56:00,"49,89","49,89","48,95","49,09",987020
05/12/2013 16:56:00,"49,89","49,93","48,95","49,44",1048910
06/12/2013 16:56:00,"49,74","50,14","49,4","49,86",1126510
09/12/2013 16:56:00,"50,01","50,12","49,67","49,93",611960
10/12/2013 16:56:00,"49,87","50,11","49,78","49,81",633020
11/12/2013 16:56:00,"49,85","49,85","48,81","48,81",610110
12/12/2013 16:56:00,"48,85","49,09","48,7","48,93",967610
13/12/2013 16:56:00,"49,2","49,35","48,75","48,75",1061830
16/12/2013 16:56:00,"49,05","49,45","48,95","49,13",1911770
17/12/2013 16:56:00,"49,23","49,38","48,91","48,93",2514870
18/12/2013 16:56:00,"49,2","49,69","49,1","49,54",2102510
19/12/2013 16:56:00,"49,7","50,48","49,61","50,48",1567990
20/12/2013 16:56:00,"50,36","50,45","49,8","49,91",1129020
23/12/2013 16:56:00,"50,25","50,43","49,95","50,11",1157630
26/12/2013 16:56:00,"50,35","50,48","49,98","50,04",525740
27/12/2013 16:56:00,"50,05","50,18","50,01","50,14",1398140
30/12/2013 16:56:00,"50,3","50,78","50,2","50,24",1492810
02/01/2014 16:56:00,"50,22","50,27","49,06","49,08",1001210
03/01/2014 16:56:00,"49,1","49,47","49,05","49,26",1227270
06/01/2014 16:56:00,"49,26","49,99","49,2","49,84",702060
07/01/2014 16:56:00,"49,55","50,29","49,23","49,23",1304100
08/01/2014 16:56:00,"49,54","49,59","49,21","49,28",951950
09/01/2014 16:56:00,"49,2","49,27","48,1","48,14",1263100
10/01/2014 16:56:00,"48,14","48,9","48,05","48,32",1714680
13/01/2014 16:56:00,"48,3","48,83","48,13","48,26",991630
14/01/2014 16:56:00,"48,25","48,68","48,01","48,38",1119870
15/01/2014 16:56:00,"48,38","49,04","48,38","48,76",957110
16/01/2014 16:56:00,"49,01","49,29","48,43","48,54",908690
17/01/2014 16:56:00,"48,64","48,74",48,"48,02",1049500
20/01/2014 16:56:00,48,"48,12","47,5","47,5",909290
21/01/2014 16:56:00,"47,64",48,"47,29","47,35",600010
22/01/2014 16:56:00,"47,5","48,34","47,46","48,18",843700
23/01/2014 16:56:00,"47,85","48,42","47,18","47,18",1257980
24/01/2014 16:56:00,47,"47,17","46,38","46,55",2344740
27/01/2014 16:56:00,"46,91","47,3","46,36","46,63",940090
28/01/2014 16:56:00,"47,2","47,36","46,71","46,71",1875850
29/01/2014 16:56:00,"46,53","46,74","46,04","46,25",2547820
30/01/2014 16:56:00,"46,3","46,9","45,96","46,07",1942510
31/01/2014 16:56:00,"45,7","46,55","45,64","46,46",2011480
03/02/2014 16:56:00,"46,2","46,46","45,01","45,09",1255710
04/02/2014 16:56:00,"45,6",46,"45,11","45,81",2295140
05/02/2014 16:56:00,"45,83","46,25","45,11","45,54",1498270
06/02/2014 16:56:00,"45,76","46,89","45,65","46,67",1988830
07/02/2014 16:56:00,"46,83","47,11","46,39","47,01",2417420
10/02/2014 16:56:00,"46,71","46,98","46,29","46,53",1291200
11/02/2014 16:56:00,"46,9","47,48","46,41","47,24",3756560
12/02/2014 16:56:00,"47,48","47,74","46,9","47,02",1705690
13/02/2014 16:56:00,"46,61","46,82","45,98","46,82",1716490
14/02/2014 16:56:00,"46,83","47,15","46,57","47,04",1136450
17/02/2014 16:56:00,"47,04","47,15","46,35","46,41",645260
18/02/2014 16:56:00,"46,22","46,57","45,41","45,41",1603700
19/02/2014 16:56:00,"45,39","46,04","45,01","45,75",2301720
20/02/2014 16:56:00,"45,6","46,47","45,46","46,14",1802990
21/02/2014 16:56:00,"46,37","46,67","45,93","46,26",927890
24/02/2014 16:56:00,"46,18","46,4","45,85","46,01",1511760
25/02/2014 16:56:00,"46,03","46,14","45,47","45,54",1550220
26/02/2014 16:56:00,"45,72","45,89","45,26","45,37",1588500
27/02/2014 16:56:00,"45,95","46,64","45,8","46,55",1513510
28/02/2014 16:56:00,"46,65","46,81","45,89","46,08",1756530
