,edad,cod_ofi,cod_com,m_moroso,ciudad_agg,niv_educ_dummy,gender_M,e_civil_CAS,e_civil_VIU,seguro_SI,LN_d_junio,LN_d_julio,LN_d_septiembre,LN_monto,fuga_dummy
50,0.32051282051282054,0.3548387096774194,0.17281553398058253,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.6316778386986985,0.0,0.7589058572747147,1
51,0.24358974358974356,0.1935483870967742,0.18834951456310678,1.0,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.761505283913547,0.8035408534644423,0.5238452561847521,0.48149964874069706,0
52,0.4102564102564103,0.5161290322580645,0.2116504854368932,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31477932000383174,1.0,0
53,0.0641025641025641,0.14193548387096774,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.6309435605551442,0.07435129680292361,0.0,0.4195177640565566,0
54,0.43589743589743585,0.3548387096774194,0.17281553398058253,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.5930659383365857,0.7412903022294833,0.0,0.6806163543414083,1
55,0.2948717948717949,0.8903225806451613,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,0.807454844822411,0.7091045559727496,0.4969386164192687,0.37135649420428507,1
56,0.10256410256410259,0.3870967741935484,0.5553398058252427,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6701136535680537,0.0,0.40786728905363967,0.4413834758960471,0
57,0.358974358974359,0.7935483870967742,0.17281553398058253,0.6666666666666666,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.9168915064040319,0.8478287314121312,0.6116437082899858,1.0,1
58,0.3974358974358974,0.07741935483870968,0.023300970873786405,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.554007208917088,0.4531131368654353,0.4619990180988429,0
59,0.32051282051282054,0.5806451612903226,0.19223300970873786,0.6666666666666666,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.8011826709353146,0.14870259360584723,0.0,0.8004083636391703,1
60,0.2948717948717949,0.3419354838709677,0.1786407766990291,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16732140725385644,0.7675972155980197,1
61,0.282051282051282,0.15483870967741936,0.16893203883495145,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.6369525181174408,0.5237598379651901,0.46001827949239393,0.8304819361336442,1
62,0.37179487179487175,0.5483870967741935,0.16893203883495145,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.7498562880022273,0.4034498213080992,0.0,0.9619992059495788,1
63,0.17948717948717946,0.5935483870967742,0.16893203883495145,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.6798536728260564,0.3683509202935236,0.4294828033709524,0.5657584129935964,0
64,0.0641025641025641,0.16129032258064516,0.170873786407767,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.7036241097188519,0.6385820710257909,0.45165804136927795,0.06575852570411289,0
65,0.24358974358974356,0.8903225806451613,0.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.7891485882807395,0.8919533609492087,0.5414163302327827,0.9466490615807963,1
66,0.24358974358974356,0.1032258064516129,0.170873786407767,0.6666666666666666,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.6079777061910699,0.9071526334455902,0.33832885995826706,0.7843757720059683,1
67,0.2948717948717949,0.3548387096774194,0.17281553398058253,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5175971324069923,1
68,0.24358974358974356,0.3548387096774194,0.17281553398058253,0.6666666666666666,0.6666666666666667,1.0,1.0,1.0,0.0,1.0,0.7105585182475157,0.5144264540934403,0.5172348434150505,0.3446276949666949,1
69,0.20512820512820512,0.12903225806451613,0.6310679611650485,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47780111811102277,0.0,0.4413834758960471,0
70,0.3333333333333333,0.8903225806451613,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7730043679856068,0.534375684911546,1
71,0.4615384615384615,0.5806451612903226,0.170873786407767,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.58096476450128,0.05577380241795215,0.6695178204117429,0
72,0.30769230769230765,0.2,0.229126213592233,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.6514326961375007,0.0,0.4413834758960471,1
73,0.2948717948717949,0.5419354838709678,0.20194174757281552,0.6666666666666666,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.6692101921673667,0.6217213633703481,0.45340102478670247,0.6695178204117429,1
74,0.2948717948717949,0.1870967741935484,0.170873786407767,0.6666666666666666,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.7255365505073261,0.0,0.21199904940736225,0
75,0.2948717948717949,0.6709677419354839,0.1786407766990291,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.6544069995415949,0.0,0.0,0.5657584129935964,0
76,0.2948717948717949,0.3548387096774194,0.17281553398058253,0.6666666666666666,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.5016939477490139,0.7150028773036236,0.0,0.21199904940736225,1
77,0.08974358974358976,0.11612903225806452,0.15922330097087378,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.5506743884536925,0.5423645123656062,0.05577380241795215,0.4619990180988429,1
78,0.2692307692307692,0.12258064516129032,0.22135922330097085,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.2087304790410534,0.33952094973452207,1.0,0
79,0.49999999999999994,0.9612903225806452,0.2077669902912621,0.0,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.6754128056396896,0.0,0.3484706746564896,0.721881181999211,0
80,0.11538461538461536,0.6516129032258065,0.16893203883495145,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.7516434607927064,0.7568894421784804,0.33952094973452207,1.0,0
81,0.20512820512820512,0.47096774193548385,0.16504854368932037,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7408684031489408,0
82,0.10256410256410259,0.23870967741935484,0.16893203883495145,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.5866279685490203,0.5622625309789215,0.24105036362884408,0.48149964874069706,0
83,0.08974358974358976,0.0967741935483871,0.9941747572815534,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19219531411554633,0.32532245517567043,0.48149964874069706,0
84,0.14102564102564102,0.5806451612903226,0.15339805825242717,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.6881699046649526,0.0,0.8845032408598965,1.0,0
85,0.2948717948717949,0.3548387096774194,0.17281553398058253,0.6666666666666666,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.7423544602349126,0.0,0.03437583860765514,1
86,0.4102564102564103,0.5419354838709678,0.16310679611650483,0.6666666666666666,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.7057315867749572,0.38978551888139856,1.0,0
87,0.3333333333333333,0.25806451612903225,0.13592233009708737,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.371880987190001,0.5070891502835873,0.6275049457654414,1.0,0
88,0.282051282051282,0.9806451612903225,0.170873786407767,1.0,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.7642471559924027,0.8685805308772128,0.5505936922139505,0.5946277253117644,1
89,0.4615384615384615,0.21935483870967742,0.16893203883495145,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.5951788557896956,0.5032232815483844,0.16732140725385644,0.5657584129935964,0
90,0.1923076923076923,0.7483870967741936,0.2524271844660194,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8215705691275537,0.47818490423648374,0.28437567978840317,0
91,0.25641025641025644,0.3548387096774194,0.17281553398058253,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.0,1.0,0.7853067954106531,0.0,0.6916590769195708,0.9619992059495788,1
92,0.32051282051282054,0.8903225806451613,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6223714638280184,0.0,0.902202258574551,1
93,0.43589743589743585,0.15483870967741936,0.15339805825242717,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.7103992827417317,0.5229441211278207,0.0,0.534375684911546,1
94,0.07692307692307693,0.6451612903225806,0.16893203883495145,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.14870259360584723,0.0,0.8157585069189617,0
95,0.30769230769230765,0.49032258064516127,0.18446601941747573,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.0,1.0,0.0,0.5051736306814901,0.0,0.48149964874069706,1
96,0.32051282051282054,0.3548387096774194,0.17281553398058253,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.29740518721169446,0.0,0.4619990180988429,1
97,0.3974358974358974,0.16129032258064516,0.16893203883495145,0.6666666666666666,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.2861978421294334,0.7948152119956585,0.6172353934234618,1.0,1
98,0.23076923076923078,0.33548387096774196,0.19805825242718444,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.5430455701911953,0.0,0.37135649420428507,0
99,0.43589743589743585,0.7741935483870968,0.2174757281553398,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.607071418273511,0.7183326533205586,0.6806163543414083,1
100,0.5256410256410255,0.3935483870967742,0.5495145631067961,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7273786034539118,0.0,0.12135658276253825,0
101,0.30769230769230765,0.3548387096774194,0.17281553398058253,0.6666666666666666,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.3573460112651043,0.6524167970508602,0.5610478904121429,0.6580668939004513,1
102,0.2692307692307692,0.3548387096774194,0.17281553398058253,0.6666666666666666,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.8063034546067028,0.6646693074567585,0.16732140725385644,1.0,1
103,0.11538461538461536,0.4774193548387097,0.17475728155339804,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.38439062823109266,0.0,0.5804818392026636,0
104,0.3333333333333333,0.06451612903225806,0.007766990291262136,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5730521463960695,0.5973343775441468,1.0,0
105,0.32051282051282054,0.2,0.22718446601941747,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.0,1.0,0.8061641517527646,0.6999154441431674,0.5407397471268238,0.6806163543414083,1
106,0.15384615384615385,0.535483870967742,0.16893203883495145,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.4196280266789581,0.455667782799931,0.21199904940736225,0
107,0.3974358974358974,0.17419354838709677,0.4368932038834952,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.7875668743127457,0.7909141912866261,0.5011745727533727,0.16951782041183794,1
108,0.32051282051282054,0.8903225806451613,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.7067264530664771,0.0,0.769151530168425,0.7408684031489408,1
109,0.4102564102564103,0.17419354838709677,0.4368932038834952,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.8256699896548616,0.2469896617409409,0.2837471473165699,0.9669740979871255,0
110,0.1282051282051282,0.25806451612903225,0.12815533980582522,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7515214764686718,0.0,0.4332611776763413,0.7018385868444073,0
111,0.3974358974358974,0.25161290322580643,0.16116504854368932,0.6666666666666666,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.7091202117304019,0.7251643133014503,0.37370900095300025,0.21199904940736225,0
112,0.24358974358974356,0.8903225806451613,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.7231058825500698,0.7148661452938012,0.15657685873990626,0.5946277253117644,1
113,0.358974358974359,0.535483870967742,0.16310679611650483,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.6895428555231239,0.5042028887876611,0.05577380241795215,0.79248114508884,1
114,0.2948717948717949,0.3548387096774194,0.17281553398058253,0.6666666666666666,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.8038901447397102,0.480267117455491,0.5376731163335289,0.6695178204117429,1
115,0.30769230769230765,0.34838709677419355,0.170873786407767,0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6947605184637935,0.0,0.8157585069189617,0
116,0.4102564102564103,0.5483870967741935,0.16893203883495145,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.22305389040877083,0.0,1.0,0
117,0.4230769230769231,0.25161290322580643,0.15339805825242717,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,1.0,0.7615575051251958,0.7147292387695604,0.3729315592706497,0.4195177640565566,1
118,0.24358974358974356,0.632258064516129,0.24466019417475726,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,0.7474486853375973,0.5161849565450802,0.4382694794262682,0.5504082729807775,0
119,0.25641025641025644,0.8129032258064516,0.2116504854368932,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1295027587929398,0.49999979712118936,1
120,0.37179487179487175,0.3548387096774194,0.17281553398058253,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.6991354012030009,0.5935459246479288,0.378222216787185,0.7843757720059683,1
121,0.2948717948717949,0.2064516129032258,0.17475728155339804,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.8084952655226811,0.0,0.5760068806319865,0.8582397776591062,1
122,0.23076923076923078,0.36774193548387096,0.1786407766990291,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.744326255923314,0.5338355517697095,0.35652384893089567,0.39624041224514706,0
123,0.25641025641025644,0.7870967741935484,0.1825242718446602,0.6666666666666666,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.29740518721169446,0.0,0.7408684031489408,0
124,0.24358974358974356,0.21935483870967742,0.05436893203883495,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.7557918621066696,0.7144549003919374,0.0,0.12135658276253825,0
125,0.11538461538461536,0.7870967741935484,0.18834951456310678,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.5886795048953892,0.4873421811322183,0.3209719584832075,0.37135649420428507,0
126,0.37179487179487175,0.44516129032258067,0.10097087378640776,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.50765925259611,0.4174609580821068,0.0,1.0,0
127,0.23076923076923078,0.36129032258064514,0.26601941747572816,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.6824427109036535,0.480267117455491,0.426326924839736,0.8376242275984955,0
128,0.30769230769230765,0.6967741935483871,0.19223300970873786,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.7788843655540919,0.0,0.12135658276253825,0
129,0.3461538461538462,0.7612903225806451,0.170873786407767,0.6666666666666666,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.6495139637221231,0.4631207471886572,0.2947869790542289,0.7119990869774213,1
130,0.11538461538461536,0.4064516129032258,0.5805825242718446,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5126386419217789,0.0,0.8648578337605581,0
131,0.16666666666666669,0.432258064516129,0.37281553398058254,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.7726288263562977,0.8300318304653146,0.8015724263661707,0.06575852570411289,0
132,0.3974358974358974,0.8903225806451613,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6494369874607635,0.0,0.534375684911546,1
133,0.2948717948717949,0.3548387096774194,0.17281553398058253,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6399038997531984,0.6913835388812641,1
134,0.44871794871794873,0.13548387096774195,0.9728155339805825,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.44777085672285255,0.0,0.9954631608250271,0
135,0.37179487179487175,0.8903225806451613,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23568803462524546,0.0,0.6213565344579699,1
136,0.16666666666666669,0.3225806451612903,0.16893203883495145,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.5245693983904027,0.0,0.7675972155980197,0
137,0.24358974358974356,0.2,0.229126213592233,0.6666666666666666,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.6864259378003984,0.7093929062732224,0.2063875936991438,0.4413834758960471,1
138,0.3333333333333333,0.8903225806451613,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.6971763060577145,0.0,0.05577380241795215,1.0,1
139,0.3974358974358974,0.09032258064516129,0.029126213592233007,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
140,0.30769230769230765,0.832258064516129,0.20388349514563106,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.11784401731262273,0.0,0.534375684911546,1
141,0.15384615384615385,0.3096774193548387,0.170873786407767,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.07435129680292361,0.0,0.534375684911546,0
142,0.20512820512820512,0.5419354838709678,0.17281553398058253,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.46732780590038164,0.0,0.79248114508884,0
